match_id,winning_team,mid_boss.team_claimed,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,25,27,31,35,50,52,58,60,63,64,65,66,67,69,72,76,77,79,80,81
84338616,Team1,-1,0,0,0,0,0,0,0,0,0,0,0,-33110,26825,0,-25384,0,0,0,0,0,-30485,0,-30485,0,27584,0,0,20759,-30444,0,0,0,24786,0,0,23326,-33711,19806
84593382,Team1,-1,-38242,25209,0,0,-27240,0,0,0,0,0,0,0,0,0,0,22138,0,21847,0,0,0,0,-34240,0,0,0,0,19911,29064,0,0,0,-27182,-25902,0,-26703,0,27558
84430981,Team1,1,0,0,0,-27061,0,0,0,0,0,-22419,27038,-22464,0,0,0,0,0,0,-28634,0,-22856,0,0,0,-29617,25583,0,0,28671,28672,0,0,25761,0,0,25696,0,0
84000275,Team1,-1,0,0,0,0,0,-26766,0,0,0,-26258,27626,0,0,0,-28725,22180,-25103,23250,0,0,-24343,0,0,0,24437,0,0,21871,-32671,0,0,0,0,0,25867,0,0,0
84430839,Team1,0,0,0,0,0,-27088,0,22856,0,0,0,0,0,0,0,-29187,0,24478,0,0,-24725,-28506,0,0,0,0,0,27365,0,-34346,0,0,24980,30019,23723,0,-28098,0,0
84367125,Team1,0,-27803,0,0,0,0,0,25100,0,21758,-27306,0,0,0,0,-24056,0,0,0,0,0,0,0,0,0,0,0,0,21595,-29245,29321,0,22041,-29463,-26458,0,0,0,26040
84031885,Team0,-1,30448,-26353,23522,0,0,0,0,22738,0,0,0,-24602,0,0,0,27353,0,0,0,-22028,26636,0,0,0,0,0,0,27432,-28999,-24055,-25507,0,0,0,0,0,0,0
84593653,Team0,1,0,0,0,0,0,28628,0,28833,0,0,0,0,0,0,0,0,27411,0,0,26884,-23721,-25209,30303,-24327,-25252,0,0,-29031,-25687,0,0,0,0,26010,0,0,0,0
84215342,Team1,-1,0,0,0,0,-26048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22132,23416,0,0,0,0,0,0,0,0,0,0,0,-29006,0,0,0,23597,0
84531792,Team1,-1,0,-35779,0,0,21233,0,24830,0,0,0,-35695,0,0,21335,22878,0,0,0,0,0,-34852,0,0,0,0,0,-31876,18828,25397,0,0,0,0,0,0,-28714,0,-32613
84398108,Team1,-1,25588,33212,0,0,22225,0,-28368,-28449,0,0,26119,21717,-27642,0,0,0,0,0,0,0,-28013,0,0,0,0,0,0,0,-33027,-33255,0,0,30384,0,0,0,0,0
84309382,Team0,1,0,0,-21845,0,0,30653,0,32170,-22081,0,-22393,30689,0,0,0,0,44145,0,0,-20957,-25338,0,0,0,0,0,0,0,0,33578,0,0,-21567,28972,0,0,0,0
84367173,Team1,1,0,0,0,0,-28734,-28182,-25899,23319,0,0,0,0,-27580,0,0,0,0,0,0,-26445,0,0,24413,0,0,0,0,0,27869,26185,0,25343,0,-27019,0,0,21063,0
